ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Income pm
1724,39,15,55,1,1.5,3,0,0,No,No,Yes,No,55
1725,46,19,24,3,0.666666666666667,2,0,0,No,No,Yes,No,8
1726,57,32,19,1,1.3,1,0,0,No,No,Yes,No,19
1727,59,33,71,2,2.3,3,150,0,No,No,Yes,Yes,35.5
1728,52,26,54,2,1.5,2,0,0,No,No,No,Yes,27
1729,52,26,28,1,0.3,3,0,0,No,No,Yes,No,28
1730,50,20,25,4,0.4,3,0,0,No,No,Yes,No,6.25
1731,41,17,51,2,0.6,3,0,0,No,No,No,Yes,25.5
1732,43,19,125,3,2.4,1,0,1,No,No,Yes,No,41.67
1734,40,16,125,2,2.2,1,0,0,No,No,Yes,No,62.5
1735,35,10,79,4,2.1,3,182,0,No,No,Yes,No,19.75
1736,60,36,31,3,0.4,2,0,0,No,No,Yes,Yes,10.33
1737,57,31,131,2,2.7,1,394,0,No,No,No,Yes,65.5
1738,44,19,70,1,0.2,2,230,0,Yes,No,No,No,70
1739,61,36,38,3,0.9,3,82,0,No,No,Yes,Yes,12.67
1740,33,7,83,1,2.5,1,0,0,Yes,Yes,Yes,Yes,83
1741,45,20,59,1,2.4,1,0,0,Yes,Yes,Yes,No,59
1742,45,21,121,1,4.7,1,0,0,No,No,No,No,121
1743,64,38,42,2,0.7,3,137,0,No,No,Yes,No,21
1744,50,24,32,4,1.8,1,109,0,No,No,Yes,No,8
1745,28,3,29,4,0.8,1,135,0,No,No,Yes,No,7.25
1746,37,12,40,2,1.1,2,0,0,Yes,No,No,Yes,20
1747,62,36,25,3,0.3,3,0,0,No,No,Yes,Yes,8.33
1748,29,5,21,4,0.4,2,89,0,No,No,No,Yes,5.25
1749,49,23,79,3,0.7,2,151,0,No,No,Yes,No,26.33
1750,46,22,52,2,2.1,3,221,0,No,No,No,No,26
1751,60,34,61,4,1.7,2,229,0,No,No,No,No,15.25
1752,55,31,25,2,0.2,1,0,0,No,No,No,No,12.5
1753,33,8,155,1,7.4,3,0,1,No,No,No,No,155
1754,53,29,25,2,0.4,1,0,0,No,No,Yes,No,12.5
1755,50,24,80,4,4.9,1,0,0,No,No,Yes,No,20
1756,28,3,55,4,1.7,2,0,0,No,No,Yes,Yes,13.75
1757,42,17,23,2,0,3,0,0,No,No,No,No,11.5
1758,33,9,60,1,1.2,1,0,0,No,No,Yes,Yes,60
1759,40,14,54,2,0.7,1,0,0,No,No,No,No,27
1760,31,6,44,4,0.8,1,0,0,No,No,No,No,11
1761,41,16,33,4,0,2,0,0,No,No,Yes,No,8.25
1762,52,27,45,2,2,2,121,0,No,No,No,Yes,22.5
1763,65,35,55,4,1.66666666666667,3,89,0,No,No,Yes,Yes,13.75
1764,48,24,134,1,5,1,0,0,No,No,No,Yes,134
1765,45,21,44,3,0.6,2,0,0,No,No,Yes,No,14.67
1767,64,38,22,2,0.2,3,0,0,Yes,No,No,No,11
1768,41,14,74,3,2.33333333333333,2,0,0,No,No,Yes,No,24.67
1769,43,18,128,4,5.3,1,84,1,No,No,No,No,32
1770,60,36,62,4,2.2,1,0,0,No,No,No,No,15.5
1771,62,37,9,1,0.1,1,94,0,No,No,No,No,9
1772,46,21,9,2,0.7,3,0,0,No,No,Yes,No,4.5
1773,36,11,15,2,0.3,2,119,0,No,No,No,No,7.5
1774,31,5,28,4,0.8,1,0,0,No,No,No,No,7
1775,43,18,83,3,0.5,3,0,0,No,No,No,Yes,27.67
1776,46,22,73,1,0.8,3,117,0,No,No,No,No,73
1777,50,26,42,4,1.1,2,151,0,No,No,Yes,No,10.5
1778,52,27,34,2,0.7,2,114,0,No,No,Yes,Yes,17
1779,27,3,32,3,1,2,0,0,No,No,No,No,10.67
1780,34,9,68,1,2.8,1,0,0,No,No,Yes,No,68
1781,49,24,82,1,2.9,1,267,0,No,No,Yes,No,82
1782,52,26,19,2,0.7,2,0,0,No,No,No,Yes,9.5
1783,37,11,60,2,2.8,1,181,0,No,No,No,Yes,30
1784,53,27,192,1,1.7,1,601,0,No,No,Yes,No,192
1785,54,29,119,3,2,1,0,1,Yes,Yes,No,No,39.67
1786,29,3,190,2,4.5,1,0,0,No,No,Yes,No,95
1787,35,11,34,1,1.5,2,0,0,No,No,No,No,34
1788,32,6,44,4,0.2,1,0,0,Yes,Yes,Yes,Yes,11
1789,38,13,23,4,0.2,3,0,0,No,No,Yes,No,5.75
1790,44,20,171,4,0.7,1,567,1,No,Yes,Yes,Yes,42.75
1791,44,20,43,1,0.3,3,0,0,Yes,No,No,Yes,43
1792,48,22,139,1,0,1,0,0,No,Yes,Yes,Yes,139
1793,46,20,118,1,5.7,1,0,0,No,Yes,Yes,Yes,118
1794,35,9,113,3,0.8,3,0,1,No,No,Yes,No,37.67
1795,56,32,98,3,3.9,3,0,1,No,No,No,No,32.67
1796,49,24,70,1,2.9,1,0,0,No,No,No,Yes,70
1797,57,32,42,2,2.1,3,0,0,No,No,Yes,No,21
1798,35,10,143,1,8.6,1,0,0,No,No,Yes,Yes,143
1799,44,20,185,3,2.7,1,0,1,No,No,Yes,No,61.67
1800,38,14,28,4,0.4,2,100,0,No,No,Yes,No,7
1801,57,33,45,3,1.5,1,181,0,Yes,Yes,Yes,Yes,15
1802,35,10,78,1,2.6,2,0,0,No,No,No,No,78
1803,29,3,121,2,1.3,1,0,0,No,No,No,No,60.5
1804,58,32,59,1,1.6,1,0,0,No,No,Yes,No,59
1805,40,16,64,4,2.66666666666667,1,0,0,Yes,No,Yes,No,16
1806,51,26,15,2,0,1,114,0,No,No,Yes,No,7.5
1807,61,36,10,1,0.1,1,0,0,No,No,No,No,10
1808,46,20,61,2,0.4,3,0,0,No,No,No,No,30.5
1809,55,31,50,4,1.5,1,0,0,No,No,Yes,No,12.5
1810,35,10,79,4,2.1,3,0,0,Yes,No,Yes,No,19.75
1811,60,34,35,1,0.2,1,0,0,No,No,Yes,No,35
1812,28,3,11,4,0.5,3,0,0,No,No,No,No,2.75
1813,43,19,128,1,4.7,1,0,0,No,No,Yes,No,128
1814,61,36,55,3,0.9,3,0,0,No,No,Yes,Yes,18.33
1815,48,22,79,3,0.7,2,0,0,No,No,Yes,No,26.33
1816,65,39,18,2,0.4,1,0,0,Yes,Yes,Yes,Yes,9
1817,45,19,91,2,1.7,2,0,0,Yes,No,Yes,No,45.5
1818,36,11,9,4,0.2,3,0,0,No,No,No,Yes,2.25
1819,45,20,62,2,2.2,3,0,0,No,No,Yes,No,31
1820,60,34,59,1,1.6,1,231,0,No,No,Yes,No,59
1821,47,22,25,1,0.1,1,148,0,No,No,Yes,No,25
1822,32,7,54,4,1.3,1,0,0,Yes,No,Yes,No,13.5
1823,48,23,112,1,5.1,2,86,1,Yes,Yes,Yes,No,112
1824,33,8,125,1,0,1,0,0,No,No,Yes,Yes,125
1825,49,23,194,4,8.3,2,0,1,No,No,No,Yes,48.5
1826,56,32,161,1,5.8,3,0,1,Yes,No,No,No,161
1827,59,33,35,1,0.2,1,171,0,No,No,No,No,35
1828,56,30,113,2,2.7,1,352,0,No,No,No,Yes,56.5
1829,30,4,25,2,0.3,2,0,0,No,No,No,No,12.5
1830,59,29,45,3,2,3,0,0,No,No,Yes,No,15
1831,38,13,119,2,7.8,1,221,0,No,No,No,No,59.5
1832,47,22,30,4,0.4,2,115,0,No,No,Yes,Yes,7.5
1833,54,29,79,4,3.8,2,0,0,Yes,No,Yes,No,19.75
1834,34,9,178,1,0.8,3,0,1,No,No,No,No,178
1835,41,16,23,2,0.3,2,118,0,No,No,No,No,11.5
1836,47,23,171,2,1.4,1,284,0,No,No,Yes,Yes,85.5
1837,44,19,74,4,1.9,3,0,0,No,No,No,No,18.5
1838,43,18,103,3,1,1,180,0,No,No,Yes,Yes,34.33
1839,31,7,99,1,4,1,0,0,No,No,Yes,No,99
1840,28,2,43,4,1.3,3,0,0,No,No,Yes,Yes,10.75
1841,55,25,23,4,0.4,3,88,0,No,No,No,No,5.75
1842,42,17,91,1,0.1,2,199,0,No,No,Yes,Yes,91
1843,53,29,93,1,2.7,2,256,0,No,No,Yes,No,93
1844,30,6,154,1,6,1,0,0,No,No,No,No,154
1845,65,40,21,3,0.1,3,0,0,No,No,No,Yes,7
1846,43,18,65,2,2.2,3,0,0,No,No,Yes,No,32.5
1847,56,32,15,1,0.1,2,0,0,No,No,Yes,No,15
1849,35,10,30,3,1.3,1,0,0,Yes,Yes,Yes,Yes,10
1850,50,26,42,1,1.6,2,0,0,No,No,Yes,No,42
1851,36,10,20,4,0.3,1,97,0,No,No,Yes,No,5
1852,34,8,60,4,2.2,2,0,0,No,No,No,Yes,15
1853,32,6,54,4,1.8,3,167,0,No,No,No,No,13.5
1854,51,25,60,4,2.6,1,97,0,No,No,Yes,No,15
1855,52,25,41,3,1,2,0,0,No,No,Yes,No,13.67
1856,65,39,30,3,0.7,2,0,0,No,No,Yes,Yes,10
1857,51,24,21,2,1,2,0,0,No,No,Yes,No,10.5
1858,37,13,105,1,0.8,2,0,0,No,No,No,Yes,105
1859,35,11,65,3,2.8,1,240,0,No,No,Yes,No,21.67
1860,67,41,20,2,0.4,1,80,0,No,No,No,No,10
1861,30,6,179,3,4.9,1,142,1,No,No,Yes,No,59.67
1862,62,38,161,1,2.9,1,0,0,Yes,Yes,Yes,Yes,161
1863,42,17,82,1,3.7,3,0,0,No,No,Yes,No,82
1864,48,22,43,1,1.2,2,112,0,No,No,Yes,No,43
1865,61,36,61,2,2.8,1,0,0,No,No,No,No,30.5
1866,36,6,90,4,1.8,3,0,0,Yes,No,No,No,22.5
1867,48,24,90,1,2.6,2,334,0,No,No,Yes,No,90
1868,65,39,21,2,0.4,1,0,0,No,No,No,No,10.5
1869,25,1,118,1,5.4,1,0,0,No,No,Yes,Yes,118
1870,55,30,44,2,2,2,0,0,No,No,Yes,No,22
1871,63,37,110,1,4.1,3,0,1,No,No,No,No,110
1872,31,5,99,4,1.8,2,268,0,No,No,No,No,24.75
1873,43,17,98,3,1.1,1,0,0,No,No,No,No,32.67
1874,28,4,69,3,0.7,2,80,0,No,No,Yes,No,23
1875,37,11,82,3,0.9,2,218,0,No,No,Yes,Yes,27.33
1876,27,3,112,3,2.5,1,389,0,Yes,No,Yes,No,37.33
1877,62,38,123,1,2.9,1,0,0,No,No,No,No,123
1878,51,24,78,1,2.66666666666667,2,0,0,No,No,Yes,No,78
1879,56,30,59,3,0.8,1,159,0,Yes,No,Yes,No,19.67
1880,56,30,78,3,1.7,2,0,0,No,No,No,No,26
1881,44,19,49,4,1.9,3,89,0,No,No,Yes,No,12.25
1882,46,19,82,3,2.66666666666667,2,0,0,No,No,No,No,27.33
1883,56,32,125,3,0.6,1,342,1,No,Yes,Yes,Yes,41.67
1884,56,30,185,1,2.9,1,0,0,No,No,No,No,185
1885,57,33,163,1,7.4,1,0,0,No,No,Yes,No,163
1886,31,6,19,4,1.1,3,104,0,No,Yes,Yes,Yes,4.75
1887,65,41,115,4,1.7,2,0,0,No,No,No,No,28.75
1888,31,7,81,2,2,2,0,0,No,Yes,Yes,Yes,40.5
1889,36,10,93,1,2.8,3,0,0,No,No,Yes,No,93
1890,56,30,111,4,0.3,1,372,1,Yes,Yes,Yes,No,27.75
1891,52,27,184,1,8.1,1,0,0,No,No,No,No,184
1892,42,18,50,4,2.2,2,0,0,No,No,No,No,12.5
1893,55,30,55,3,1.7,1,0,0,No,No,No,Yes,18.33
1894,49,24,13,1,0.4,3,101,0,Yes,No,No,No,13
1895,51,25,29,4,0.1,1,0,0,No,No,Yes,Yes,7.25
1896,26,2,72,4,2.6,1,0,0,No,No,Yes,No,18
1897,32,7,83,1,2.6,2,0,0,Yes,No,No,Yes,83
1898,54,29,98,1,0.1,3,0,0,No,No,No,No,98
1899,50,24,43,4,0.1,1,0,0,No,No,Yes,No,10.75
1900,59,33,34,1,0.2,1,0,0,No,No,Yes,No,34
1901,61,36,10,4,0.4,2,0,0,No,No,Yes,No,2.5
1902,43,19,201,2,6.66666666666667,1,0,0,Yes,No,Yes,No,100.5
1903,39,14,85,3,1.2,3,107,0,No,No,Yes,Yes,28.33
1904,56,26,50,3,1.4,3,0,0,No,No,No,No,16.67
1905,38,14,91,2,0,1,0,0,No,No,Yes,No,45.5
1907,42,17,98,2,0.4,1,275,0,No,No,Yes,No,49
1908,42,18,115,1,0.3,1,0,0,No,No,No,No,115
1909,50,26,22,4,0.5,2,112,0,No,No,Yes,No,5.5
1910,56,30,101,3,1.7,2,0,0,No,No,No,Yes,33.67
1911,43,18,83,2,3.8,3,112,0,No,No,No,No,41.5
1912,60,35,52,3,0.5,2,0,0,No,No,No,No,17.33
1913,42,16,191,3,4.8,2,0,1,Yes,Yes,Yes,No,63.67
1914,57,33,134,4,0.9,1,198,1,No,No,Yes,No,33.5
1915,48,24,54,1,1.6,2,186,0,No,No,Yes,No,54
1916,37,11,69,3,2.1,1,0,0,Yes,No,No,No,23
1917,57,32,64,3,1.6,3,0,0,No,No,Yes,No,21.33
1918,62,32,53,4,1.66666666666667,3,142,0,No,No,No,No,13.25
1919,39,9,118,2,6,3,246,1,No,Yes,Yes,Yes,59
1920,38,13,19,2,1.4,2,120,0,No,No,No,Yes,9.5
1921,54,28,31,2,0.4,3,0,0,No,No,No,No,15.5
1922,45,21,63,1,0.8,3,245,0,No,No,Yes,Yes,63
1923,39,15,25,1,1.4,3,0,0,No,No,No,No,25
1924,45,19,22,1,0.2,1,0,0,No,No,Yes,No,22
1925,62,38,78,1,1.8,3,0,0,No,No,No,No,78
1926,43,19,81,1,0.3,1,218,0,No,No,Yes,No,81
1927,30,6,41,1,2.4,2,0,0,No,No,Yes,No,41
1928,35,10,62,3,2.3,1,0,0,No,No,No,No,20.67
1929,58,34,35,1,1.2,3,0,0,No,No,Yes,No,35
1930,44,19,30,1,0.6,3,0,0,No,No,Yes,No,30
1931,56,29,51,3,1,2,0,0,No,No,Yes,No,17
1932,28,2,140,2,2,1,0,0,No,No,Yes,No,70
1933,64,39,73,3,2.4,1,185,0,No,No,No,No,24.33
1934,63,39,40,4,1.2,2,0,0,No,No,Yes,No,10
1935,44,20,69,1,0.8,3,0,0,No,No,Yes,Yes,69
1936,34,9,191,1,4.8,3,0,1,No,Yes,Yes,Yes,191
1937,50,24,82,3,3,2,0,0,No,No,Yes,No,27.33
1938,51,25,181,1,3.3,3,589,1,Yes,Yes,Yes,No,181
1939,30,4,38,1,1.9,3,0,0,No,No,Yes,No,38
1940,55,31,23,2,0.2,1,0,0,No,No,Yes,No,11.5
1941,57,33,55,1,1.8,3,0,0,No,No,Yes,No,55
1942,43,19,58,2,3.2,1,0,0,No,No,Yes,No,29
1943,61,36,29,2,0.5,2,0,0,No,No,Yes,No,14.5
1944,49,23,39,4,2.6,1,0,0,No,No,No,No,9.75
1945,52,28,39,3,1.9,2,83,0,No,Yes,Yes,Yes,13
1946,57,33,30,3,1.5,1,151,0,Yes,No,Yes,No,10
1947,53,23,58,4,2,3,0,0,No,No,Yes,Yes,14.5
1948,52,28,62,1,1.8,3,231,0,No,No,Yes,No,62
1949,39,15,62,4,2.4,1,86,0,No,No,No,No,15.5
1950,58,34,19,1,1.2,3,0,0,No,No,No,No,19
1951,36,12,38,1,1.5,2,0,0,No,No,No,No,38
1952,45,21,84,4,2,3,0,0,No,No,Yes,Yes,21
1953,30,5,78,1,2.6,2,0,0,No,No,Yes,No,78
1954,49,25,22,4,0.2,1,83,0,No,No,Yes,No,5.5
1955,44,20,81,4,2,3,277,0,No,No,Yes,No,20.25
1956,43,17,32,3,0.5,2,0,0,No,No,Yes,No,10.67
1957,42,18,89,4,0.8,1,184,0,No,No,No,No,22.25
1958,29,4,121,2,3.3,1,0,0,No,No,Yes,No,60.5
1959,28,2,42,1,1.5,1,0,0,No,No,Yes,Yes,42
1960,50,24,130,1,1,1,0,0,No,No,No,No,130
1961,44,19,30,4,0,2,0,0,No,No,Yes,No,7.5
1962,52,26,114,1,4.9,1,0,0,No,No,No,No,114
1963,28,4,155,1,6.33333333333333,1,0,0,No,No,No,No,155
1964,62,38,50,2,1.1,1,0,0,No,No,No,Yes,25
1965,34,10,34,1,1.5,2,111,0,No,No,No,Yes,34
1966,45,20,94,3,0.5,3,0,0,No,No,Yes,No,31.33
1967,52,26,114,2,2.4,2,0,0,No,No,No,No,57
1968,43,18,89,3,0.5,3,108,0,No,No,No,Yes,29.67
1969,54,24,49,1,1.4,3,0,0,No,No,Yes,No,49
1970,64,38,115,1,2,1,0,0,No,No,Yes,Yes,115
1971,27,3,148,1,1.5,1,397,0,No,No,Yes,Yes,148
1972,42,17,72,4,1.1,2,203,0,No,No,No,Yes,18
1973,28,2,114,4,2.1,3,0,0,No,No,Yes,No,28.5
1974,47,22,11,2,0,1,78,0,No,No,No,No,5.5
1975,39,13,63,4,0.2,3,242,0,No,No,No,No,15.75
1976,29,3,113,2,0.2,1,0,0,No,No,Yes,Yes,56.5
1977,39,13,80,2,1.8,1,0,0,No,No,Yes,No,40
1978,41,15,54,3,0.5,3,0,0,No,No,Yes,Yes,18
1979,37,11,32,2,1.4,3,0,0,Yes,No,Yes,No,16
1980,41,17,11,1,1,1,0,0,No,No,No,No,11
1981,45,19,141,1,2.4,1,0,0,No,No,Yes,No,141
1982,52,26,84,3,3,2,0,0,No,No,Yes,No,28
1983,58,33,18,3,0.1,2,110,0,No,No,Yes,No,6
1984,31,5,20,2,0.3,1,0,0,No,No,No,No,10
1985,26,1,55,4,1.7,2,175,0,No,No,Yes,No,13.75
1986,31,7,31,4,0.4,2,79,0,No,No,No,No,7.75
1987,42,17,114,2,0.4,1,0,0,No,No,No,No,57
1988,56,31,52,3,2,2,0,0,Yes,Yes,Yes,Yes,17.33
1989,52,28,18,1,0.3,1,120,0,No,No,Yes,No,18
1990,59,35,55,1,1.8,3,0,0,Yes,No,No,No,55
1991,32,8,29,1,0.2,3,76,0,No,No,Yes,Yes,29
1992,46,22,30,3,0.5,1,0,0,No,No,No,No,10
1993,52,28,38,2,0.8,1,0,0,No,No,No,Yes,19
1994,30,5,122,2,3.1,1,0,0,No,No,No,No,61
1995,32,8,183,1,6,1,0,0,No,No,No,No,183
1996,35,11,41,1,2.4,2,0,0,No,No,No,No,41
1997,49,24,38,1,1.4,3,0,0,No,No,No,No,38
1998,54,30,61,1,1.8,3,0,0,No,No,Yes,No,61
1999,56,32,103,3,4,3,0,1,No,No,No,No,34.33
2000,48,22,80,2,2.4,2,0,0,No,No,Yes,No,40
2001,28,2,22,1,0.1,2,0,0,No,No,Yes,No,22
2002,44,17,128,2,3.25,2,0,1,No,No,No,Yes,64
2003,30,4,142,3,4.2,1,359,1,No,No,No,No,47.33
2004,44,20,124,1,4.7,1,0,0,No,No,Yes,Yes,124
2005,30,4,44,1,1.9,3,143,0,No,No,No,No,44
2006,47,23,170,2,6.5,2,0,1,No,Yes,Yes,Yes,85
2007,64,39,75,4,0.1,2,0,0,No,Yes,Yes,Yes,18.75
2008,48,21,78,3,2,2,0,0,No,No,Yes,Yes,26
2009,63,38,31,1,1.1,3,125,0,No,No,Yes,No,31
2011,61,36,41,2,1.5,1,0,0,No,No,No,No,20.5
2012,46,21,39,4,0,2,0,0,No,No,Yes,No,9.75
2013,57,31,51,1,1.4,1,0,0,No,No,Yes,Yes,51
2014,40,15,52,3,0.8,3,113,0,No,No,Yes,No,17.33
2015,49,19,169,3,5.66666666666667,3,167,1,No,Yes,No,Yes,56.33
2016,30,5,141,1,0.8,1,0,0,No,No,Yes,No,141
2017,41,17,93,4,0.8,1,218,0,No,No,No,No,23.25
2018,42,15,14,3,1,2,0,0,Yes,No,No,No,4.67
2019,63,39,160,2,2.1,1,0,0,No,No,Yes,Yes,80
2020,43,17,44,1,0.2,1,0,0,Yes,Yes,Yes,No,44
2021,59,34,33,3,0.2,1,0,0,Yes,No,No,No,11
2022,46,20,103,4,4.8,3,0,1,No,No,Yes,No,25.75
2023,33,3,71,4,1.8,3,236,0,No,No,No,No,17.75
2024,55,29,55,1,0.2,1,151,0,No,No,Yes,No,55
2025,36,12,113,4,0.2,1,0,1,No,No,No,No,28.25
2026,47,20,79,3,2,2,185,0,Yes,No,No,No,26.33
2027,59,33,80,2,0.7,2,0,0,No,No,Yes,No,40
2028,38,12,179,2,0,1,380,0,No,No,No,No,89.5
2029,42,17,9,2,0,3,0,0,No,No,No,No,4.5
2030,30,3,61,4,2,2,0,0,No,No,Yes,No,15.25
2031,63,38,111,2,3.9,1,207,0,Yes,Yes,Yes,Yes,55.5
2032,60,35,80,3,0.5,1,0,0,No,No,Yes,No,26.67
2033,62,37,32,3,0.2,1,0,0,Yes,No,No,Yes,10.67
2034,49,23,83,1,0.3,1,0,0,No,No,Yes,Yes,83
2035,59,33,91,4,1.9,2,329,0,No,No,No,No,22.75
2036,36,10,29,4,1,1,0,0,No,No,Yes,Yes,7.25
2037,46,19,19,3,0.666666666666667,2,0,0,No,No,Yes,No,6.33
2038,35,8,52,2,1,2,0,0,No,No,No,Yes,26
2039,50,24,150,1,7.3,1,0,0,No,No,Yes,Yes,150
2040,51,25,32,2,0.4,3,0,0,No,No,Yes,No,16
2041,41,16,91,3,0.5,3,0,0,No,No,No,No,30.33
2042,45,20,180,3,8.5,2,535,1,No,No,No,No,60
2043,41,17,121,1,0.3,1,0,0,No,No,Yes,No,121
2044,57,32,25,2,0.2,3,0,0,No,No,Yes,Yes,12.5
2045,51,25,102,1,0.3,1,0,0,No,No,Yes,No,102
2046,52,28,44,4,0.9,2,107,0,No,No,Yes,No,11
2047,43,16,161,3,8,2,0,1,No,Yes,Yes,Yes,53.67
2048,63,38,134,3,4,2,0,1,No,No,No,Yes,44.67
2049,28,4,43,1,1.8,2,0,0,No,No,Yes,Yes,43
2050,43,18,94,4,1.1,2,0,0,No,No,Yes,No,23.5
2051,41,15,29,2,0.8,3,98,0,No,No,No,No,14.5
2052,34,8,38,4,0.2,1,0,0,No,No,No,No,9.5
2053,28,3,120,1,0.8,1,170,0,No,No,No,No,120
2054,58,32,85,2,2,1,161,0,Yes,Yes,Yes,Yes,42.5
2055,39,15,89,2,1.9,1,0,0,No,No,No,No,44.5
2056,49,23,25,1,1.4,3,0,0,No,No,Yes,No,25
2057,33,8,20,3,1.3,1,83,0,No,No,No,Yes,6.67
2058,37,12,125,2,3.9,1,0,0,No,No,Yes,Yes,62.5
2059,33,7,18,1,0.6,3,0,0,No,No,No,No,18
2060,28,3,173,2,6.7,1,222,0,No,No,Yes,No,86.5
2061,54,29,34,4,0.1,3,0,0,No,No,Yes,Yes,8.5
2062,63,38,159,4,4.9,2,111,1,No,No,No,No,39.75
2063,57,31,55,3,2.5,1,219,0,No,Yes,Yes,Yes,18.33
2064,56,30,32,2,0.4,3,0,0,No,No,Yes,No,16
2065,54,29,65,4,1.8,3,0,0,No,No,No,Yes,16.25
2066,29,5,83,3,1.5,1,0,0,No,No,Yes,Yes,27.67
2067,41,16,30,2,1.4,2,0,0,No,No,No,Yes,15
2068,58,32,180,1,2.9,1,0,0,No,No,No,Yes,180
2069,61,37,13,2,0.3,3,0,0,No,No,Yes,No,6.5
2070,30,4,35,4,0.8,1,0,0,No,No,Yes,Yes,8.75
2071,62,37,95,3,0.5,1,0,0,No,No,No,No,31.67
2072,52,28,83,1,0,1,0,0,No,No,Yes,No,83
2073,29,3,39,4,0.2,1,137,0,No,No,Yes,Yes,9.75
2074,46,20,54,1,0.7,3,154,0,No,No,Yes,Yes,54
2075,52,27,81,1,1.3,3,293,0,No,No,No,Yes,81
2076,40,16,53,4,2,3,0,0,No,No,No,No,13.25
2077,49,23,119,1,7.3,1,398,0,No,No,No,No,119
2078,34,9,160,4,8,3,0,1,No,No,No,Yes,40
2079,35,11,21,2,1,2,0,0,No,No,No,No,10.5
2080,26,2,40,1,1,3,0,0,No,No,Yes,No,40
2081,65,40,69,4,0.1,2,0,0,No,No,Yes,No,17.25
2082,52,27,45,1,1.3,2,0,0,No,No,No,No,45
2083,32,7,55,4,2,2,0,0,No,No,Yes,No,13.75
2084,31,7,38,1,0.2,3,0,0,No,No,Yes,No,38
2085,36,9,44,4,1,2,101,0,Yes,No,Yes,No,11
2086,50,24,45,3,0.6,2,117,0,No,No,Yes,No,15
2087,36,12,84,1,0.8,2,0,0,No,No,Yes,Yes,84
2088,51,27,188,2,6.9,2,343,1,No,No,Yes,No,94
2089,39,9,29,3,2,3,151,0,Yes,No,No,No,9.67
2090,53,29,95,1,2.7,2,0,0,No,No,Yes,No,95
2091,50,25,79,1,2.9,1,307,0,No,No,No,Yes,79
2092,31,4,41,1,2,2,0,0,Yes,No,Yes,No,41
2093,53,23,19,4,0.4,3,84,0,No,No,Yes,No,4.75
2094,48,23,75,4,3.6,3,0,0,No,No,Yes,Yes,18.75
2095,57,31,64,3,2.5,1,208,0,No,No,No,Yes,21.33
2096,47,21,174,4,3.2,3,0,1,No,No,No,No,43.5
2097,55,29,54,2,2.3,3,93,0,No,No,No,No,27
2098,37,11,14,3,0.1,2,113,0,No,No,Yes,No,4.67
2099,59,35,94,1,3.8,1,272,0,No,No,No,No,94
2100,53,29,10,2,0.4,1,0,0,No,No,No,No,5
2101,31,6,145,1,0.8,1,84,0,No,No,Yes,No,145
2102,35,5,203,1,10,3,0,1,No,No,No,No,203
2104,37,13,153,2,6.5,1,0,0,No,No,Yes,Yes,76.5
2105,40,14,58,4,0.2,3,0,0,No,No,Yes,No,14.5
2106,31,5,49,4,1.8,3,0,0,No,No,Yes,Yes,12.25
2107,62,38,132,1,2.9,1,0,0,No,No,No,No,132
2108,41,17,85,4,0.2,3,229,0,No,No,No,No,21.25
2109,56,32,85,3,2.66666666666667,1,0,0,Yes,No,Yes,No,28.33
2110,47,23,178,1,6.5,3,0,1,No,No,No,No,178
2111,28,4,104,3,2.5,1,0,0,No,No,No,No,34.67
2112,60,34,40,1,1.6,1,0,0,No,No,Yes,No,40
2113,27,2,103,1,1.9,1,120,0,No,No,Yes,No,103
2114,57,33,25,2,1,1,0,0,No,No,Yes,No,12.5
2115,62,36,69,2,1.7,3,0,0,No,No,Yes,No,34.5
2116,57,31,30,3,1.4,1,0,0,No,No,No,No,10
2117,44,17,70,3,2.66666666666667,2,0,0,No,No,No,No,23.33
2118,31,7,15,3,0.9,3,0,0,No,No,Yes,No,5
2119,31,5,125,2,1.3,1,0,0,No,No,Yes,Yes,62.5
2120,39,13,50,3,0.5,3,0,0,No,No,No,No,16.67
2121,41,17,44,1,0.3,3,0,0,No,No,Yes,No,44
2122,41,17,38,4,2.2,2,180,0,No,No,No,Yes,9.5
2123,55,29,64,3,0.8,1,119,0,No,No,No,Yes,21.33
2124,28,2,9,1,0.1,2,0,0,No,No,Yes,No,9
2125,35,9,44,3,0.9,1,89,0,No,No,No,No,14.67
2126,44,20,93,4,0.8,1,101,0,No,No,Yes,No,23.25
2127,44,19,83,4,0.4,1,141,0,No,No,No,No,20.75
2128,40,14,179,2,0,1,0,0,No,No,No,No,89.5
2129,65,40,40,1,1.1,3,0,0,No,No,No,No,40
2130,35,10,58,4,0.7,3,232,0,No,No,No,No,14.5
2131,55,31,74,3,2.66666666666667,1,0,0,No,No,No,Yes,24.67
2132,55,31,15,1,0.2,1,0,0,No,No,No,No,15
2133,59,35,11,2,1,1,0,0,No,No,No,Yes,5.5
2134,39,15,41,1,2,2,176,0,No,No,Yes,No,41
2135,50,24,68,1,1.5,2,120,0,No,No,Yes,Yes,68
2136,45,15,28,1,0.75,3,0,0,Yes,No,No,No,28
2137,50,26,115,1,1.2,3,0,1,No,No,No,Yes,115
2138,65,40,83,4,0.1,2,247,0,No,No,Yes,No,20.75
2139,36,11,40,2,1.1,2,166,0,Yes,No,No,No,20
2140,57,32,113,1,0.1,3,0,0,No,No,Yes,No,113
